TPS_Num,File,Location,Year,Sex,,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
342,'538j.JPG',OTKA,OLD,,538j.JPG,20.647896,19.782594,23.199045,18.738264,23.959914,19.09632,23.616777,19.887027,25.899384,19.976541,28.540047,22.109958,28.361019,21.408765,31.016601,21.901092,32.001255,21.408765,31.225467,20.752329,31.106115,18.424965,26.928795,17.917719,21.364008,18.066909,21.602712,19.260429,22.811151,19.006806,23.497425,19.499133,25.377219,19.633404,26.809443,20.498706,27.74934,21.617631,30.73314,20.364435,30.330327,19.469295,30.554112,18.678588,18.290694,21.766821,19.872108,20.483787
343,'539j.JPG',OTKA,OLD,,539j.JPG,17.6106,19.3011,19.9773,18.5367,21.2709,18.9483,20.6829,19.7715,22.8144,19.8891,26.4453,22.638,25.7397,21.8589,27.7536,22.2411,28.9443,21.6237,28.0917,20.9769,28.4298,18.0957,24.2256,17.8311,18.6396,17.4636,18.4191,18.9189,19.7127,18.8013,20.5065,19.404,22.344,19.4922,23.667,20.6682,24.8577,21.8883,27.5478,20.1978,27.4449,19.1982,27.8418,18.4632,15.1998,21.3885,16.7874,20.0949
188,'54099j.JPG',MAKA,OLD,,54099j.JPG,27.78605,10.83185,30.42337,9.871112,31.195728,10.040654,31.045024,10.944878,33.305584,11.095582,36.07477,12.922868,36.018256,12.414242,38.580224,12.734488,39.823532,12.075158,38.825118,11.547694,38.636738,9.117592,34.322836,9.079916,28.746788,9.061078,28.784464,10.45509,29.801716,10.210196,30.80013,10.511604,32.702768,10.398576,34.247484,11.227448,35.22706,12.301214,38.14695,10.982554,37.789028,10.021816,38.109274,9.51319,25.544328,12.922868,27.051368,11.528856
189,'54102j.JPG',MAKA,OLD,M,54102j.JPG,30.353928,12.017596,32.89342,10.917816,33.953208,10.957808,33.433312,12.017596,35.712856,12.017596,38.952208,13.857228,38.672264,13.377324,41.011796,13.677264,42.111576,13.017396,41.271744,12.537492,41.071784,10.137972,36.59268,9.998,30.933812,10.457908,31.033792,11.677664,32.29354,11.317736,33.153368,11.637672,35.572884,11.457708,37.052588,12.637472,38.032392,13.577284,40.571884,11.977604,40.19196,11.117776,40.431912,10.537892,28.09438,13.917216,29.634072,12.557488
344,'543j.JPG',OTKA,OLD,,543j.JPG,14.6046,20.3616,17.0589,19.6344,18.04365,20.1798,17.52855,20.7252,19.8162,20.7555,22.86135,23.28555,22.6038,22.55835,24.73995,22.77045,25.9065,22.07355,25.149,21.4524,25.2096,18.6648,20.9373,18.58905,15.6045,18.6042,15.453,19.998,16.6347,19.80105,17.3013,20.301,19.2708,20.3616,20.907,21.49785,21.83115,22.7553,24.64905,20.89185,24.3915,20.07375,24.70965,19.1799,12.0594,22.64925,13.7562,21.21
345,'545j.JPG',OTKA,OLD,,545j.JPG,-23.5053,20.729436,-20.998068,19.69968,-20.236944,19.968312,-20.550348,20.789132,-18.296824,20.953296,-15.565732,22.60986,-15.759744,21.953204,-12.625704,22.46062,-11.551176,22.042748,-12.476464,21.371168,-12.998804,18.72962,-17.028284,18.759468,-22.60986,18.968404,-22.699404,20.326488,-21.684572,20.07278,-20.81898,20.311564,-19.445972,20.356336,-17.401384,21.177156,-16.297008,22.266608,-13.177892,20.908524,-13.924092,20.162324,-13.8047,19.17734,-26.027456,22.848644,-24.191804,21.311472
346,'546j.JPG',OTKA,OLD,,546j.JPG,-27.089463,20.813199,-24.582034,20.044049,-24.043629,20.320943,-24.074395,21.274689,-21.782328,21.274689,-18.844175,23.505224,-19.259516,22.736074,-16.659789,23.012968,-15.506064,22.382265,-16.444427,21.920775,-16.429044,19.07492,-20.936263,18.936473,-26.058802,19.059537,-26.274164,20.490156,-24.997375,20.213262,-24.274374,20.76705,-22.674542,20.628603,-20.643986,21.890009,-19.84407,22.905287,-17.044364,21.428519,-17.582769,20.382475,-17.22896,19.53641,-29.243083,22.336116,-27.966294,21.582349
347,'549j.JPG',OTKA,OLD,,549j.JPG,15.792179,20.159247,18.390892,19.744068,19.282758,20.389902,18.60617,20.943474,20.928097,21.266391,23.357663,24.387922,23.357663,23.634449,25.587328,24.510938,26.786734,24.126513,26.064015,23.311532,26.386932,20.528295,22.496551,19.467282,16.807061,18.806071,16.730176,19.943969,17.791189,19.851707,18.4524,20.436033,20.328394,20.835835,21.850717,22.127503,22.650321,23.634449,25.618082,22.588813,25.418181,21.358653,25.771852,20.666688,12.901303,21.758455,14.900313,20.712819
348,'552j.JPG',OTKA,OLD,,552j.JPG,19.71879,18.249725,22.32373,17.47733,23.096125,17.96197,22.59634,18.734365,24.86809,18.84038,28.093975,21.127275,27.669915,20.50633,29.971955,20.50633,31.10783,19.9914,30.214275,19.461325,30.22942,16.826095,26.07969,16.78066,20.80923,16.523195,20.68807,17.81052,21.733075,17.68936,22.50547,18.249725,24.29258,18.431465,25.670775,19.612775,26.821795,20.763795,29.56304,18.7798,29.184415,17.765085,29.547895,17.08356,17.341025,20.218575,18.99183,18.885815
110,'5556j.JPG',IOWA,OLD,F,5556j.JPG,6.895032,21.059826,9.655543,19.885672,10.642332,19.810726,10.479949,21.047335,13.015622,21.259682,15.726169,23.60799,15.676205,23.083368,18.324297,23.495571,20.073037,22.98344,19.261122,22.208998,19.148703,19.186176,14.214758,18.848919,8.144132,18.948847,7.86933,20.73506,9.280813,20.36033,10.267602,20.710078,12.353599,20.522713,13.902483,21.784304,14.801835,22.871021,18.624081,21.472029,18.161914,20.285384,18.474189,19.460978,4.409323,23.345679,6.320446,21.571957
349,'556j.JPG',OTKA,OLD,,556j.JPG,23.240023,18.131035,25.83856,17.32358,26.778144,17.646562,26.249628,18.365931,28.290287,18.307207,31.534788,20.626805,31.153082,19.936798,33.780981,20.435952,34.838013,19.922117,33.898429,19.099981,33.810343,16.44272,29.640939,16.266548,24.106202,16.398677,24.120883,17.778691,25.280682,17.558476,26.000051,17.998906,27.791133,17.984225,29.288595,18.894447,30.38967,20.039565,33.413956,18.527422,33.120336,17.47039,33.399275,16.795064,20.84702,20.318504,22.388525,18.894447
350,'557j.JPG',OTKA,OLD,,557j.JPG,20.43903,18.260856,23.020017,17.664096,23.959914,18.126585,23.348235,18.633831,25.496571,18.917292,29.047293,20.916438,28.49529,20.319678,30.643626,20.170488,31.687956,19.528971,30.703302,18.991887,30.822654,16.664523,26.779605,16.798794,21.408765,16.664523,21.423684,17.947557,22.602285,17.887881,23.199045,18.320532,24.959487,18.589074,26.585658,19.499133,27.89853,20.632977,30.28557,18.618912,29.942433,17.708853,30.240813,16.977822,17.932638,20.453949,19.439457,19.09632
351,'559j.JPG',OTKA,OLD,,559j.JPG,19.931784,18.35037,22.840989,17.664096,23.437749,17.932638,23.452668,19.170915,25.944141,19.335024,28.689237,22.184553,28.704156,21.33417,31.852065,22.095039,33.358884,21.393846,32.239959,20.513625,32.732286,17.499987,27.794097,16.977822,21.438603,16.216953,20.916438,18.037071,22.22931,17.977395,23.213964,18.603993,24.91473,18.49956,26.675172,20.006379,27.719502,21.33417,31.822227,19.782594,31.673037,18.603993,32.105688,17.872962,16.783875,20.916438,18.887454,19.170915
352,'560j.JPG',OTKA,OLD,,560j.JPG,-33.89451,20.08227,-30.86551,18.74951,-30.10826,18.946395,-30.16884,19.915675,-27.609335,20.067125,-24.89838,21.914815,-24.883235,21.35445,-22.066265,21.62706,-20.83952,20.93039,-21.96025,20.05198,-22.278295,17.11385,-26.397735,17.65907,-32.74349,18.02255,-32.77378,19.612775,-31.668195,19.128135,-30.44145,19.340165,-28.56347,19.461325,-26.41288,20.642635,-25.489035,21.62706,-22.550905,19.643065,-23.14156,18.673785,-22.853805,17.734795,-36.454015,22.611485,-34.65176,20.9001
353,'563j.JPG',OTKA,OLD,,563j.JPG,24.117184,18.475912,26.624416,17.893876,27.221376,18.13266,27.191528,18.983328,29.221192,19.132568,31.773196,21.609952,31.758272,21.11746,34.220732,21.460712,35.489272,20.863752,34.3252,20.102628,34.62368,17.580472,30.653896,17.01336,25.161864,16.86412,24.84846,18.252052,26.281164,18.05804,26.997516,18.610228,28.295904,18.490836,29.892772,19.69968,30.638972,20.66974,33.892404,19.445972,33.65362,18.475912,33.996872,17.83418,21.535332,20.386184,23.20682,19.222112
354,'564j.JPG',OTKA,OLD,,564j.JPG,23.8784,18.684848,26.385632,17.819256,27.221376,18.072964,26.967668,19.013176,29.265964,18.983328,31.93736,21.2667,31.63888,20.460804,34.6983,21.177156,35.832524,20.550348,34.6983,19.819072,34.519212,17.043208,30.459884,16.819348,24.729068,16.953664,24.818612,18.252052,25.728976,18.05804,26.699036,18.475912,28.445144,18.565456,29.937544,19.47582,30.922528,20.565272,34.056568,19.207188,33.80286,18.296824,34.25058,17.550624,21.311472,20.759284,23.027732,19.4012
355,'566j.JPG',OTKA,OLD,,566j.JPG,21.759192,18.490836,24.47536,17.46108,25.340952,17.819256,25.027548,18.834088,27.146756,18.87886,30.056936,21.236852,29.743532,20.281716,32.414928,20.833904,33.564076,20.042932,32.668636,19.595212,32.26649093,17.0665046,28.564536,16.64026,22.475544,16.908892,22.788948,18.087888,24.161956,17.789408,24.743992,18.326672,26.758732,18.565456,28.385448,19.565364,29.206268,20.684664,32.16122,19.117644,31.668728,18.162508,31.78812,17.371536,19.535516,20.37126,20.96822,19.25196
356,'567j.JPG',OTKA,OLD,,567j.JPG,22.512798,17.790036,25.265328,17.036712,26.308392,17.500296,25.902756,18.282594,28.075806,18.485412,30.973206,20.904741,30.828336,20.2818,32.972412,20.542566,34.18932,19.919625,33.349074,19.41258,33.41887755,16.90801299,29.625915,16.471719,23.353044,16.37031,23.367531,17.52927,24.555465,17.268504,25.670964,17.67414,27.699144,17.949393,29.017461,19.035918,29.98809,20.325261,32.88549,18.891048,32.508828,17.876958,32.856516,17.152608,20.107956,19.629885,21.716013,18.412977
357,'568j.JPG',OTKA,OLD,,568j.JPG,24.00468,17.59296,26.31804,16.83612,27.21768,17.25024,26.81784,17.72148,28.94556,17.86428,31.58736,20.00628,31.38744,19.36368,33.558,19.635,34.54332,19.16376,33.87216,18.62112,33.44376,16.25064,29.25972,16.00788,24.74724,16.19352,24.89004,17.23596,25.8468,17.05032,26.67504,17.40732,28.28868,17.59296,29.7738,18.3498,30.78768,19.53504,33.2724,18.207,32.80116,17.45016,32.9154,16.5648,21.80556,19.37796,23.24784,18.1356
358,'573j.JPG',OTKA,OLD,,573j.JPG,23.373,18.4926,25.9308,17.8164,26.8569,18.3162,26.46,18.8895,28.6209,18.9483,31.6344,21.4914,31.4139,20.9181,33.6042,20.9328,34.7802,20.1978,33.7071,19.6833,33.369,17.1108,29.5029,16.8903,24.1962,16.9197,24.4755,18.1104,25.2546,17.9634,26.313,18.3897,27.9741,18.4926,29.7381,19.7127,30.7818,20.9622,33.1044,19.1541,32.7663,18.081,33.0309,17.4783,21.0357,20.433,22.4028,19.3305
93,'6974j.JPG',NILL,OLD,F,6974j.JPG,7.902372,20.111724,10.636368,19.387652,11.123244,19.799624,10.911016,20.573632,13.370364,21.060508,15.79226,23.65718,15.530096,22.97056,16.953272,23.120368,18.551224,22.795784,18.189188,22.009292,19.063068,18.713516,14.631248,18.775936,8.61396,18.563708,8.92606,19.699752,10.137008,19.59988,10.698788,20.061788,12.321708,20.760892,13.570108,22.146616,14.781056,23.544824,17.465116,21.110444,17.502568,19.837076,18.501288,19.0381,5.505444,21.871968,7.328108,20.573632
92,'7152j.JPG',NILL,OLD,,7152j.JPG,5.294718,20.401326,8.306166,19.179468,9.453972,19.599096,8.491296,20.771586,10.79925,20.783928,13.786014,22.993146,13.600884,22.573518,15.995232,22.783332,17.303484,22.104522,16.41486,21.438054,16.797462,18.57471,12.317316,18.500658,6.41784,18.216792,6.072264,20.05575,7.380516,19.611438,8.293824,20.068092,10.194492,20.11746,11.502744,21.364002,12.58884,22.573518,15.723708,20.54943,15.661998,19.389282,16.513596,18.846234,3.134868,21.84534,4.838064,20.759244
91,'7154j.JPG',NILL,OLD,,7154j.JPG,7.024438,20.835833,9.961703,19.735921,10.924126,19.9984,10.386669,20.985821,12.661487,21.12331,15.561255,22.848172,15.24878,22.098232,17.636089,22.798176,19.12347,22.223222,18.073554,21.448284,18.411027,18.898488,13.836393,18.698504,7.886869,19.085973,7.99936,20.598352,9.324254,20.098392,10.149188,20.423366,12.523998,20.560855,13.7489,21.585773,14.773818,22.648188,17.398608,20.485861,17.298616,19.598432,17.886069,19.060975,5.008845689,22.3953742,6.524478,21.198304
244,'75817j.JPG',EMND,OLD,F,75817j.JPG,19.466355,10.85166,22.27446,9.80457,23.06771,10.21706,22.893195,10.867525,25.114295,10.930985,28.509405,13.13622,28.223835,12.46989,31.079535,12.72373,32.14249,12.15259,31.47616,11.58145,31.365105,8.805075,26.002735,8.53537,20.481715,8.868535,20.75142,10.232925,21.687455,10.042545,22.68695,10.391575,24.384505,10.28052,26.193115,11.406935,27.50991,12.66027,30.71464,10.85166,30.349745,9.979085,30.571855,9.04305,17.02714144,13.23328399,18.78416,11.54972
238,'75818j.JPG',EMND,OLD,F,75818j.JPG,21.990606,10.398543,24.631269,9.145347,25.436895,9.205023,25.049001,10.070325,26.824362,10.264272,30.031947,11.830767,29.912595,11.353359,32.284716,11.651739,33.179856,11.18925,32.329473,10.473138,31.73921928,7.542232221,28.167072,8.160693,22.945422,8.444154,22.602285,10.040487,23.765967,9.518322,24.869973,9.712269,26.690091,9.577998,28.316262,10.562652,29.330754,11.48763,31.464171,9.39897,31.00256641,8.464709605,31.24171975,7.778046775,20.021298,12.546879,21.453522,10.905789
239,'75819j.JPG',EMND,OLD,M,75819j.JPG,21.26358,10.69237,23.95939,9.29903,24.65606,9.42019,24.519755,10.41976,26.821795,10.525775,29.729635,12.191725,29.53275,11.676795,32.092255,11.96455,33.243275,11.60107,32.455735,10.93469,32.334575,8.4812,27.972815,8.36004,22.50547,8.60236,22.248005,10.313745,23.35359,9.78367,24.32287,10.071425,26.215995,9.90483,27.791075,10.616645,28.699775,11.676795,31.759065,10.253165,31.304715,9.435335,31.516745,8.617505,19.11299,12.555205,20.77894,11.070995
240,'75820j.JPG',EMND,OLD,M,75820j.JPG,22.822498,11.204926,25.219019,9.951117,26.02844,10.078085,25.901472,10.95099,28.139283,10.855764,31.392838,12.950736,30.996063,12.300025,33.630649,12.53809,34.868587,11.728669,33.471939,11.093829,33.202132,8.824276,28.948704,8.697308,23.631919,9.20518,23.869984,10.63357,24.901599,10.284408,25.679278,10.63357,27.218765,10.189182,28.853478,11.189055,30.012061,12.204799,32.789486,10.363763,32.503808,9.395632,32.900583,8.935373,20.743397,13.585576,22.155916,11.839766
241,'75821j.JPG',EMND,OLD,F,75821j.JPG,22.112126,10.7639,24.895363,9.656756,25.771852,10.041181,25.310542,10.625507,27.617092,11.009932,30.461837,13.024319,30.323444,12.270846,32.506978,12.686025,33.752515,12.070945,32.90678,11.609635,32.645371,9.118561,28.616597,8.795644,23.37304,8.841775,23.173139,10.194951,24.095759,9.933542,25.06451,10.164197,27.248044,10.379475,28.678105,11.332849,29.585348,12.393862,32.307077,10.994555,31.799636,10.14882,31.999537,9.318462,20.036231,12.793664,21.666193,11.132948
242,'75823j.JPG',EMND,OLD,F,75823j.JPG,21.920775,10.7681,24.597417,9.737439,25.258886,10.060482,25.197354,11.014228,27.504804,11.014228,30.719851,12.890954,30.366042,12.167953,33.088833,12.752507,34.073345,12.337166,33.334961,11.521867,32.827322,8.92214,28.566231,8.722161,22.812989,8.875991,22.751457,10.429674,23.674437,10.091248,24.782013,10.352759,26.643356,10.15278,28.012443,10.798866,29.258466,11.875676,32.473513,10.737334,31.965874,9.814354,32.242768,9.091353,19.53641,13.152465,21.336221,11.368037
243,'75824j.JPG',EMND,OLD,M,75824j.JPG,21.948847,11.240519,24.496913,10.256772,25.31939,10.498677,25.15812,11.305027,27.57717,11.240519,30.738062,13.54668,30.302633,12.804838,32.866826,13.078997,34.060224,12.321028,33.124858,11.950107,32.818445,9.208517,28.528663,9.047247,22.835832,9.418168,22.819705,10.788963,23.932468,10.530931,24.867834,10.901852,26.706312,10.756709,28.206123,11.869472,29.383394,12.837092,32.366889,11.337281,31.93146,10.272899,32.157238,9.531057,19.739448,13.353156,21.352148,11.837218
214,'75826j.JPG',EMND,OLD,M,75826j.JPG,28.114471,11.568634,30.920153,10.473265,31.746484,10.896039,31.208408,11.491766,33.379929,11.972191,36.666036,13.701721,36.031875,12.798522,38.606953,13.4519,40.029011,12.933041,39.048944,12.471833,38.952859,10.031274,34.917289,9.839104,29.325142,9.570066,28.710198,11.414898,29.844001,10.95369,30.958587,11.049775,32.592032,11.107426,34.225477,11.91454,35.378497,13.06756,38.414783,11.856889,38.011226,10.896039,38.376349,10.223444,25.904516,13.586419,27.557178,12.049059
213,'75827j.JPG',EMND,OLD,F,75827j.JPG,29.582436,11.135072,32.3466,10.017644,33.22878,10.19408,32.621056,11.233092,34.953932,11.56636,38.247404,13.487552,38.012156,12.703392,40.423448,13.291512,41.815332,12.605372,41.031172,12.076064,40.87434,9.468732,36.36542,9.174672,30.621448,9.429524,30.68026,10.566556,31.974124,10.370516,32.503432,10.821408,34.620664,10.605764,36.012548,11.723192,37.227996,12.821016,40.325428,11.429132,39.89414,10.68418,40.070576,9.958832,26.975104,13.62478,28.81788,11.938836
234,'82730j.JPG',WAMN,OLD,M,82730j.JPG,28.837484,15.506764,31.26838,14.977456,32.209372,15.09508,31.66046,15.87924,33.875712,16.036072,36.894728,17.996472,36.36542,17.369144,38.267008,17.682808,39.79612,17.035876,38.639484,16.408548,39.24343501,13.51049991,35.051952,14.095276,29.386396,14.350128,29.621644,15.232308,30.562636,15.134288,31.405608,15.48716,33.307196,15.38914,34.89512,16.643796,35.87532,17.682808,37.83572,15.48716,38.03176,14.467752,38.61469298,13.75493334,26.66144,17.1535,28.112136,16.094884
233,'82731j.JPG',WAMN,OLD,F,82731j.JPG,28.421943,15.873242,31.13154,14.643354,31.957871,14.931609,31.727267,15.911676,34.071741,16.123063,37.146461,18.083197,36.800555,17.410602,39.375633,18.006329,40.701606,17.352951,39.606237,16.814875,39.663888,14.335882,35.320846,14.086061,29.478878,14.02841,29.690265,15.354383,30.824068,15.162213,31.535097,15.546553,33.62975,15.258298,35.282412,16.565054,36.454649,17.794942,38.875991,16.219148,38.510868,15.046911,39.01051,14.470401,26.058252,17.852593,27.845433,16.238365
194,'82732j.JPG',WAMN,OLD,M,82732j.JPG,29.456416,11.850512,32.054336,10.611504,33.613088,10.751392,32.653856,11.850512,34.892064,12.130288,38.549136,13.78896,38.049536,13.149472,40.427632,13.609104,41.746576,12.929648,40.387664,12.170256,40.607488,9.972016,36.151056,9.79216,30.355696,9.972016,30.335712,11.450832,31.155056,11.131088,32.454016,11.370896,34.852096,11.410864,35.9712,12.250192,36.950416,13.069536,39.66824,11.330928,39.508368,10.631488,40.26776,10.071936,27.17824,13.948832,28.936832,12.410064
190,'97494j.JPG',OTKA,OLD,M,97494j.JPG,27.230489,11.818455,30.266775,10.415614,30.881719,10.665435,30.766417,11.376464,32.86107,11.607068,35.858922,13.490334,35.782054,12.933041,37.780622,13.336598,39.221897,12.433399,38.04966,12.010625,38.088094,9.281811,33.783486,9.512415,28.229773,9.839104,28.210556,11.414898,29.632614,10.915256,30.631898,11.068992,31.804135,10.896039,33.802703,11.876106,34.859638,12.894607,37.300197,11.261162,36.89664,10.319529,37.453933,9.589283,25.116619,13.509551,26.653979,12.318097
295,'AMES01j.JPG',IOWA,NEW,,AMES01j.JPG,27.22932,17.294488,29.874856,16.492384,30.648816,16.717536,30.479952,17.843296,32.689256,17.913656,35.911744,19.954096,35.8836,19.447504,38.62764,19.940024,39.809688,19.011272,39.035728,18.518752,38.76836,15.999864,33.955736,15.676208,27.989208,15.591776,27.961064,17.125624,29.26976,16.801968,30.156296,17.280416,32.29524,17.069336,33.589864,18.01216,34.603048,19.123848,38.233624,17.857368,37.727032,17.069336,37.867752,16.365736,24.457136,19.447504,26.66644,17.744792
296,'AMES02j.JPG',IOWA,NEW,,AMES02j.JPG,23.2115,17.969272,25.968312,16.740848,26.953908,17.026528,26.768216,18.226384,28.796544,18.226384,31.981876,20.368984,31.696196,19.583364,33.981636,20.06902,35.324332,19.154844,34.295884,18.740608,34.410156,16.083784,29.967832,16.012364,24.239948,16.026648,24.239948,17.669308,25.225544,17.169368,26.4254,17.540752,28.382308,17.440764,29.910696,18.469212,30.967712,19.78334,33.581684,18.154964,33.253152,17.240788,33.42456,16.612292,21.14032,20.083304,22.811548,18.469212
297,'AMES03j.JPG',IOWA,NEW,,AMES03j.JPG,22.751664,18.626517,25.778649,16.838484,26.792337,17.401644,26.510757,18.274542,28.664844,18.387174,31.874856,20.245602,31.888935,19.443099,34.310523,19.837311,35.873292,19.28823,35.113026,18.809544,34.563945,16.05006,29.509584,15.852954,23.892063,16.402035,23.962458,17.866251,25.074699,17.359407,26.172861,17.753619,28.115763,17.514276,29.903796,18.513885,30.861168,19.682442,34.282365,18.16191,33.719205,17.218617,33.747363,16.444272,20.667972,21.034026,22.456005,18.978492
298,'Ames04j.JPG',IOWA,NEW,,Ames04j.JPG,25.60404,18.4212,28.26012,17.25024,29.0598,17.2074,28.88844,18.3498,31.2732,18.39264,34.17204,20.46324,33.915,19.52076,36.6996,20.23476,37.95624,19.23516,37.1994,18.94956,36.8424,16.19352,32.10144,16.17924,26.57508,16.5648,26.40372,18.1356,27.54612,17.67864,28.60284,17.89284,30.65916,17.53584,32.10144,18.64968,33.17244,19.74924,36.38544,18.36408,35.60004,17.22168,35.9856,16.45056,23.205,20.53464,25.07568,18.8496
299,'AMES05j.JPG',IOWA,NEW,,AMES05j.JPG,23.866596,17.132856,26.79612,16.466424,27.83742,16.771872,27.226524,17.785404,29.517384,18.090852,32.655168,20.326176,32.446908,19.64586,34.946028,20.298408,36.334428,19.465368,35.320896,18.715632,35.598576,15.855528,30.68364,15.772224,25.088388,15.41124,24.963432,16.93848,26.17134,16.771872,26.851656,17.21616,29.22582,17.160624,30.711408,18.590676,31.530564,19.423716,34.654464,17.882592,34.460088,17.174508,34.765536,16.341468,21.159216,18.67398,23.158512,17.577144
300,'AMES06j.JPG',IOWA,NEW,,AMES06j.JPG,21.49801,18.75941,24.017522,17.335338,24.962339,17.335338,24.606321,18.376006,26.756122,18.362313,29.234555,19.85485,29.316713,19.252358,31.384356,19.704227,33.00013,19.129121,32.110085,18.526629,31.439128,16.280977,27.591395,16.171433,22.237432,16.828697,22.415441,18.143225,23.606732,17.746128,24.291382,17.978909,26.167323,17.581812,27.427079,18.376006,28.303431,19.238665,31.521286,18.129532,30.973566,17.513347,30.781864,16.650688,19.30713,20.621658,20.744895,19.402981
301,'AMES07j.JPG',IOWA,NEW,,AMES07j.JPG,21.26533,18.772639,23.969266,18.110738,25.194487,18.138904,24.560752,19.110631,27.025277,19.350042,29.334889,21.377994,29.264474,20.744259,31.982493,21.448409,33.404876,20.70201,32.545813,20.124607,32.489481,17.406588,28.137834,16.984098,22.166642,17.139011,22.448302,18.519145,23.574942,18.44873,24.391756,18.843054,26.166214,18.462813,27.729427,19.589453,28.503992,20.42035,31.883912,19.462706,31.475505,18.58956,31.616335,17.702331,18.434647,20.885089,20.349935,19.519038
302,'AMES08j.JPG',IOWA,NEW,,AMES08j.JPG,19.06914,19.269116,21.368864,18.012124,22.35446,18.240668,21.940224,19.269116,24.368504,19.226264,26.953908,21.240308,26.896772,20.240428,29.42504,20.726084,30.78202,20.097588,30.110672,19.49766,29.767856,17.455048,25.411236,16.969392,19.483376,17.740728,19.983316,18.9263,20.754652,18.5692,21.725964,18.826312,23.682872,18.526348,25.28268,19.469092,26.039732,20.440404,29.253632,18.9263,28.767976,18.2121,28.867964,17.540752,16.869404,21.49742,18.483496,19.797624
303,'AMES09j.JPG',IOWA,NEW,,AMES09j.JPG,17.464612,18.846999,19.558723,17.546734,20.763179,17.916283,20.475752,18.805938,22.72042,18.819625,26.183231,21.091667,25.553629,20.243073,28.167846,20.995858,29.550233,20.243073,28.277342,19.586097,28.496334,17.095063,23.883815,16.670766,18.012092,17.136124,18.491137,18.258458,19.449227,17.888909,20.311508,18.381641,22.200314,18.381641,23.67851,19.230235,24.814531,20.448378,27.64774,18.846999,27.360313,18.039466,27.620366,17.437238,15.219944,20.886362,16.821323,19.339731
304,'AMES11j.JPG',IOWA,NEW,,AMES11j.JPG,17.268504,19.26771,20.209365,17.905932,20.962689,18.514386,20.875767,19.803729,23.121252,19.55745,26.149035,21.571143,26.018652,20.629488,28.524903,21.397299,30.046038,20.412183,29.089896,19.890651,28.785669,17.442348,24.062907,17.181582,18.181185,17.456835,18.427464,18.8331,19.70232,18.557847,20.615001,19.108353,22.396902,18.68823,24.120855,19.803729,25.178406,20.962689,28.39452,19.296684,27.930936,18.659256,28.003371,17.862471,14.718792,21.527682,16.544154,19.905138
305,'AMES13j.JPG',IOWA,NEW,,AMES13j.JPG,15.911266,17.718742,18.280155,16.760232,19.608376,17.034092,19.060656,18.389699,21.155685,18.334927,23.729969,19.978087,23.675197,19.457753,25.756533,19.964394,27.303842,19.402981,26.085165,18.677252,26.441183,16.541144,22.018344,16.130354,16.732846,16.130354,17.061478,17.39011,18.293848,17.280566,18.800489,17.773514,20.484728,17.417496,21.867721,18.48555,22.634529,19.252358,25.592217,17.965216,25.400515,17.25318,25.783919,16.664381,13.405447,19.608376,15.226616,18.225383
306,'AMES14j.JPG',IOWA,NEW,,AMES14j.JPG,15.641974,17.901979,18.422465,16.682946,19.340164,16.915795,19.052527,18.148525,21.120774,18.066343,24.284781,20.312651,24.120417,19.531922,26.668059,20.285257,27.969274,19.531922,27.037878,18.942951,26.722847,16.4364,22.353504,16.011793,16.57337,16.093975,16.737734,17.39519,17.874585,17.011674,18.792284,17.545857,20.778349,17.449978,22.079564,18.367677,23.120536,19.518225,26.257149,18.134828,25.846239,17.25822,26.133876,16.545976,13.42306,19.792165,15.299549,18.230707
307,'AMES15j.JPG',IOWA,NEW,,AMES15j.JPG,16.128484,17.778776,18.527648,16.808016,19.581616,17.210188,19.193312,18.111608,21.592476,18.125476,24.158056,20.164072,24.19966,19.498408,26.543352,20.17794,27.694396,19.664824,26.543352,18.51378,27.0426,16.253296,22.757388,16.059144,17.140848,16.15622,17.335,17.376604,18.361232,17.154716,18.957556,17.61236,20.94068,17.54302,22.244272,18.402836,23.145692,19.27652,26.113444,17.737172,26.044104,17.12698,26.27986,16.613864,13.79866,19.526144,15.46282,18.319628
308,'AMES16j.JPG',IOWA,NEW,,AMES16j.JPG,15.881112,18.373095,18.739149,17.260854,19.316388,17.373486,19.443099,18.330858,21.625344,18.612438,23.596404,20.287839,23.596404,19.795074,26.623389,20.541261,28.01721,20.006259,26.961285,19.231914,26.989443,16.570983,22.709427,16.345719,16.725852,16.655457,16.838484,18.035199,18.513885,17.59875,19.260072,17.936646,20.822841,17.640987,22.132188,18.668754,22.779822,19.583889,26.426283,18.527964,26.172861,17.711382,26.243256,17.049669,13.431366,20.442708,15.120846,18.936255
309,'AMES17j.JPG',IOWA,NEW,,AMES17j.JPG,16.529658,18.312408,19.18239,17.057352,20.066634,17.299806,19.952538,18.283884,22.24872,18.340932,24.730308,20.337612,24.67326,19.767132,27.055014,20.351874,28.367118,19.553202,27.38304,18.939936,27.482874,16.715064,23.118702,16.144584,17.513736,16.4013,17.314068,18.055692,18.668958,17.585046,19.695822,17.770452,21.421524,17.456688,22.776414,18.61191,23.703444,19.595988,26.826822,18.269622,26.570106,17.54226,26.912394,16.957518,14.746908,19.567464,15.959178,18.89715
